"arch","mean_off","s1","s2","s3","s4","e12","e13","e14","e23","e24","e34","r12","r23","r34","h12","h13","h14","h23","h24","h34","N","K","f0000","f0001","f0010","f0011","f0100","f0101","f0110","f0111","f1000","f1001","f1010","f1011","f1100","f1101","f1110","f1111","n_rep","p_anc","p_A1","p_B1","p_A2","p_B2","p_parA","p_parB","p_hybA1","p_hybB1","p_all_inc","tL_A1","tL_B1","tL_A2","tL_B2","t_dmi1","t_dmi2","t_anc","t_A1","t_B1","t_A2","t_B2","t_parA","t_parB","t_hybA1","t_hybB1","t_all_inc","t_res_given_hybA1","t_res_given_hybA2","t_both","p_alive","p_alive_anc","p_alive_A1","p_alive_B1","p_alive_A2","p_alive_B2","p_alive_parA","p_alive_parB","p_alive_hybA1","p_alive_hybB1","p_alive_all_inc","tL_alive_A1","tL_alive_B1","tL_alive_A2","tL_alive_B2","t_alive_dmi1","t_alive_dmi2","t_alive_both","NL_A1","NL_B1","NL_A2","NL_B2","NL_alive_A1","NL_alive_B1","NL_alive_A2","NL_alive_B2","N_dmi1","N_dmi2","N_alive_dmi1","N_alive_dmi2","N_both","N_alive_both","N_min_alive"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"adj_ABAB","1.005966","-0.048685","0","0","0","0","0","0","0","0","0","0.5","0.5","0.5","1","1","1","1","1","1","5000","1e+06","4700","0","0","0","0","0","0","0","300","0","0","0","0","0","0","0","1000","191","809","0","0","0","0","0","0","0","0","98.081","-1","-1","-1","83.9476439790576","101.417799752781","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","-1","-1","NaN","NaN","-1","329","0","329","0","0","0","0","0","0","0","0","108.379939209726","-1","-1","-1","-1","-1","-1","51.024","4580.439","4580.439","4580.439","108.142857142857","4580.02431610942","4580.02431610942","4580.02431610942","51.024","4580.439","108.142857142857","4580.02431610942","4580.439","4580.02431610942","47.6838905775076"
"adj_ABAB","1.005966","-0.048685","0","0","0","0","0","0","0","0","0","0.5","0.5","0.5","1","1","1","1","1","1","5000","1e+06","4999","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1000","998","2","0","0","0","0","0","0","0","0","5.879","-1","-1","-1","6.125250501002","75","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","-1","-1","NaN","NaN","-1","1","0","1","0","0","0","0","0","0","0","0","85","-1","-1","-1","-1","-1","-1","3189.423","4549.751","4549.751","4549.751","27","4470","4470","4470","3189.423","4549.751","27","4470","4549.751","4470","16"
"adj_ABAB","1.005966","-0.094461","0","0","0","0","0","0","0","0","0","0.5","0.5","0.5","1","1","1","1","1","1","5000","1e+06","4700","0","0","0","0","0","0","0","300","0","0","0","0","0","0","0","1000","118","882","0","0","0","0","0","0","0","0","52.915","-1","-1","-1","46.4406779661017","53.781179138322","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","-1","-1","NaN","NaN","-1","288","0","288","0","0","0","0","0","0","0","0","56.5","-1","-1","-1","-1","-1","-1","36.053","4178.542","4178.542","4178.542","71.4513888888889","4180.69444444444","4180.69444444444","4180.69444444444","36.053","4178.542","71.4513888888889","4180.69444444444","4178.542","4180.69444444444","34.8888888888889"
"adj_ABAB","1.005966","-0.094461","0","0","0","0","0","0","0","0","0","0.5","0.5","0.5","1","1","1","1","1","1","5000","1e+06","4999","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1000","993","7","0","0","0","0","0","0","0","0","4.434","-1","-1","-1","4.47935548841893","46","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","-1","-1","NaN","NaN","-1","0","0","0","0","0","0","0","0","0","0","0","NaN","NaN","NaN","NaN","NaN","NaN","NaN","2410.955","4123.609","4123.609","4123.609","NaN","NaN","NaN","NaN","2410.955","4123.609","NaN","NaN","4123.609","NaN","NaN"
"adj_ABAB","1.005966","-0.136866","0","0","0","0","0","0","0","0","0","0.5","0.5","0.5","1","1","1","1","1","1","5000","1e+06","4700","0","0","0","0","0","0","0","300","0","0","0","0","0","0","0","1000","69","931","0","0","0","0","0","0","0","0","37.146","-1","-1","-1","33.5942028985507","37.4092373791622","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","-1","-1","NaN","NaN","-1","274","0","274","0","0","0","0","0","0","0","0","39.6131386861314","-1","-1","-1","-1","-1","-1","33.329","3824.547","3824.547","3824.547","59.6861313868613","3822.42335766423","3822.42335766423","3822.42335766423","33.329","3824.547","59.6861313868613","3822.42335766423","3824.547","3822.42335766423","31.7226277372263"
"adj_ABAB","1.005966","-0.136866","0","0","0","0","0","0","0","0","0","0.5","0.5","0.5","1","1","1","1","1","1","5000","1e+06","4999","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1000","997","3","0","0","0","0","0","0","0","0","3.228","-1","-1","-1","3.51955867602808","31.6666666666667","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","-1","-1","NaN","NaN","-1","0","0","0","0","0","0","0","0","0","0","0","NaN","NaN","NaN","NaN","NaN","NaN","NaN","2065.581","3750.575","3750.575","3750.575","NaN","NaN","NaN","NaN","2065.581","3750.575","NaN","NaN","3750.575","NaN","NaN"
"adj_ABAB","1.005966","-0.175379","0","0","0","0","0","0","0","0","0","0.5","0.5","0.5","1","1","1","1","1","1","5000","1e+06","4700","0","0","0","0","0","0","0","300","0","0","0","0","0","0","0","1000","27","973","0","0","0","0","0","0","0","0","29.56","-1","-1","-1","28.5555555555556","29.5878725590956","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","-1","-1","NaN","NaN","-1","307","0","307","0","0","0","0","0","0","0","0","29.9478827361564","-1","-1","-1","-1","-1","-1","34.231","3515.417","3515.417","3515.417","50.8534201954397","3514.59609120521","3514.59609120521","3514.59609120521","34.231","3515.417","50.8534201954397","3514.59609120521","3515.417","3514.59609120521","28.14332247557"
"adj_ABAB","1.005966","-0.175379","0","0","0","0","0","0","0","0","0","0.5","0.5","0.5","1","1","1","1","1","1","5000","1e+06","4999","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1000","993","7","0","0","0","0","0","0","0","0","2.759","-1","-1","-1","2.97985901309164","22","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","-1","-1","NaN","NaN","-1","0","0","0","0","0","0","0","0","0","0","0","NaN","NaN","NaN","NaN","NaN","NaN","NaN","1711.973","3418.16","3418.16","3418.16","NaN","NaN","NaN","NaN","1711.973","3418.16","NaN","NaN","3418.16","NaN","NaN"
"adj_ABAB","1.005966","-0.209431","0","0","0","0","0","0","0","0","0","0.5","0.5","0.5","1","1","1","1","1","1","5000","1e+06","4700","0","0","0","0","0","0","0","300","0","0","0","0","0","0","0","1000","20","980","0","0","0","0","0","0","0","0","24.501","-1","-1","-1","23.2","24.5275510204082","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","-1","-1","NaN","NaN","-1","275","0","275","0","0","0","0","0","0","0","0","25.2109090909091","-1","-1","-1","-1","-1","-1","33.908","3257.463","3257.463","3257.463","53.1090909090909","3256.09454545455","3256.09454545455","3256.09454545455","33.908","3257.463","53.1090909090909","3256.09454545455","3257.463","3256.09454545455","29.28"
"adj_ABAB","1.005966","-0.209431","0","0","0","0","0","0","0","0","0","0.5","0.5","0.5","1","1","1","1","1","1","5000","1e+06","4999","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1000","990","10","0","0","0","0","0","0","0","0","2.49","-1","-1","-1","2.65959595959596","21.1","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","-1","-1","NaN","NaN","-1","0","0","0","0","0","0","0","0","0","0","0","NaN","NaN","NaN","NaN","NaN","NaN","NaN","1503.306","3143.758","3143.758","3143.758","NaN","NaN","NaN","NaN","1503.306","3143.758","NaN","NaN","3143.758","NaN","NaN"
"adj_ABAB","1.005966","-0.238423","0","0","0","0","0","0","0","0","0","0.5","0.5","0.5","1","1","1","1","1","1","5000","1e+06","4700","0","0","0","0","0","0","0","300","0","0","0","0","0","0","0","1000","13","987","0","0","0","0","0","0","0","0","21.705","-1","-1","-1","21.9230769230769","21.7021276595745","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","-1","-1","NaN","NaN","-1","317","0","317","0","0","0","0","0","0","0","0","21.9369085173502","-1","-1","-1","-1","-1","-1","37.199","3046.362","3046.362","3046.362","52.7287066246057","3048.59305993691","3048.59305993691","3048.59305993691","37.199","3046.362","52.7287066246057","3048.59305993691","3046.362","3048.59305993691","28.9116719242902"
"adj_ABAB","1.005966","-0.238423","0","0","0","0","0","0","0","0","0","0.5","0.5","0.5","1","1","1","1","1","1","5000","1e+06","4999","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1000","991","9","0","0","0","0","0","0","0","0","2.171","-1","-1","-1","2.40262361251261","16.8888888888889","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","-1","-1","NaN","NaN","-1","0","0","0","0","0","0","0","0","0","0","0","NaN","NaN","NaN","NaN","NaN","NaN","NaN","1356.292","2914.918","2914.918","2914.918","NaN","NaN","NaN","NaN","1356.292","2914.918","NaN","NaN","2914.918","NaN","NaN"
"adj_ABAB","1.005966","-0.261759","0","0","0","0","0","0","0","0","0","0.5","0.5","0.5","1","1","1","1","1","1","5000","1e+06","4700","0","0","0","0","0","0","0","300","0","0","0","0","0","0","0","1000","8","992","0","0","0","0","0","0","0","0","19.299","-1","-1","-1","18.75","19.3034274193548","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","-1","-1","NaN","NaN","-1","353","0","353","0","0","0","0","0","0","0","0","19.728045325779","-1","-1","-1","-1","-1","-1","37.458","2875.948","2875.948","2875.948","49.6458923512748","2874.96317280453","2874.96317280453","2874.96317280453","37.458","2875.948","49.6458923512748","2874.96317280453","2875.948","2874.96317280453","27.7677053824363"
"adj_ABAB","1.005966","-0.261759","0","0","0","0","0","0","0","0","0","0.5","0.5","0.5","1","1","1","1","1","1","5000","1e+06","4999","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1000","984","16","0","0","0","0","0","0","0","0","2.1","-1","-1","-1","2.25914634146341","14","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","-1","-1","NaN","NaN","-1","1","0","1","0","0","0","0","0","0","0","0","15","-1","-1","-1","-1","-1","-1","1213.605","2741.919","2741.919","2741.919","5","2740","2740","2740","1213.605","2741.919","5","2740","2741.919","2740","2"
"adj_ABAB","1.005966","-0.27889","0","0","0","0","0","0","0","0","0","0.5","0.5","0.5","1","1","1","1","1","1","5000","1e+06","4700","0","0","0","0","0","0","0","300","0","0","0","0","0","0","0","1000","8","992","0","0","0","0","0","0","0","0","18.108","-1","-1","-1","19","18.1008064516129","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","-1","-1","NaN","NaN","-1","348","0","348","0","0","0","0","0","0","0","0","18.3764367816092","-1","-1","-1","-1","-1","-1","38.383","2759.958","2759.958","2759.958","51.485632183908","2763.46551724138","2763.46551724138","2763.46551724138","38.383","2759.958","51.485632183908","2763.46551724138","2759.958","2763.46551724138","28.301724137931"
"adj_ABAB","1.005966","-0.27889","0","0","0","0","0","0","0","0","0","0.5","0.5","0.5","1","1","1","1","1","1","5000","1e+06","4999","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1000","993","7","0","0","0","0","0","0","0","0","2.016","-1","-1","-1","2.27995971802618","12.8571428571429","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","-1","-1","NaN","NaN","-1","1","0","1","0","0","0","0","0","0","0","0","18","-1","-1","-1","-1","-1","-1","1098.316","2615.323","2615.323","2615.323","14","2577","2577","2577","1098.316","2615.323","14","2577","2615.323","2577","1"
"adj_ABAB","1.005966","-0.289366","0","0","0","0","0","0","0","0","0","0.5","0.5","0.5","1","1","1","1","1","1","5000","1e+06","4700","0","0","0","0","0","0","0","300","0","0","0","0","0","0","0","1000","2","998","0","0","0","0","0","0","0","0","17.361","-1","-1","-1","22.5","17.3507014028056","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","-1","-1","NaN","NaN","-1","348","0","348","0","0","0","0","0","0","0","0","17.3706896551724","-1","-1","-1","-1","-1","-1","40.949","2690.535","2690.535","2690.535","54.1379310344828","2691.37931034483","2691.37931034483","2691.37931034483","40.949","2690.535","54.1379310344828","2691.37931034483","2690.535","2691.37931034483","30.9310344827586"
"adj_ABAB","1.005966","-0.289366","0","0","0","0","0","0","0","0","0","0.5","0.5","0.5","1","1","1","1","1","1","5000","1e+06","4999","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1000","990","10","0","0","0","0","0","0","0","0","1.687","-1","-1","-1","1.96161616161616","11.7","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","-1","-1","NaN","NaN","-1","1","0","1","0","0","0","0","0","0","0","0","10","-1","-1","-1","-1","-1","-1","1148.481","2537.625","2537.625","2537.625","6","2526","2526","2526","1148.481","2537.625","6","2526","2537.625","2526","2"
"adj_ABAB","1.005966","-0.292858","0","0","0","0","0","0","0","0","0","0.5","0.5","0.5","1","1","1","1","1","1","5000","1e+06","4700","0","0","0","0","0","0","0","300","0","0","0","0","0","0","0","1000","4","996","0","0","0","0","0","0","0","0","17.002","-1","-1","-1","16.75","17.0030120481928","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","-1","-1","NaN","NaN","-1","387","0","387","0","0","0","0","0","0","0","0","17.1343669250646","-1","-1","-1","-1","-1","-1","40.145","2665.474","2665.474","2665.474","50.7286821705426","2664.59948320413","2664.59948320413","2664.59948320413","40.145","2665.474","50.7286821705426","2664.59948320413","2665.474","2664.59948320413","29.5064599483204"
